file_name,assembly_idx
0202.mol,4
0203.mol,4
0204.mol,4
0205.mol,4
0206.mol,3
0207.mol,4
0208.mol,4
0209.mol,3
0210.mol,4
0211.mol,4
0212.mol,3
0213.mol,4
0214.mol,3
0215.mol,4
0216.mol,3
0217.mol,4
0218.mol,3
0219.mol,3
0220.mol,4
0221.mol,4
0222.mol,4
0223.mol,4
0224.mol,4
0225.mol,4
0226.mol,3
0227.mol,4
0228.mol,3
0229.mol,3
0230.mol,4
0231.mol,3
0232.mol,3
0233.mol,5
0234.mol,4
0235.mol,4
0236.mol,3
0237.mol,4
0238.mol,4
0239.mol,4
0240.mol,4
0241.mol,4
0242.mol,3
0243.mol,4
0244.mol,4
0245.mol,3
0246.mol,3
0247.mol,4
0248.mol,3
0249.mol,3
0250.mol,4
0251.mol,4
0252.mol,4
0253.mol,3
0254.mol,4
0255.mol,5
0256.mol,5
0257.mol,4
0258.mol,4
0259.mol,4
0260.mol,4
0261.mol,4
0262.mol,3
0263.mol,4
0264.mol,3
0265.mol,4
0266.mol,4
0267.mol,4
0268.mol,3
0269.mol,3
0270.mol,4
0271.mol,3
0272.mol,5
0273.mol,4
0274.mol,4
0275.mol,4
0276.mol,4
0277.mol,4
0278.mol,3
0279.mol,4
0280.mol,4
0281.mol,4
0282.mol,3
0283.mol,4
0284.mol,4
0285.mol,4
0286.mol,4
0287.mol,4
0288.mol,5
0289.mol,4
0290.mol,4
0291.mol,4
0292.mol,4
0293.mol,4
0294.mol,4
0295.mol,4
0296.mol,4
0297.mol,4
0298.mol,4
0299.mol,3
0300.mol,4
0301.mol,4
0302.mol,5
0303.mol,3
0304.mol,4
0305.mol,3
0306.mol,4
0307.mol,4
0308.mol,4
0309.mol,3
0310.mol,5
0311.mol,4
0312.mol,4
0313.mol,4
0314.mol,4
0315.mol,4
0316.mol,4
0317.mol,4
0318.mol,4
0319.mol,5
0320.mol,4
0321.mol,4
0322.mol,4
0323.mol,3
0324.mol,3
0325.mol,4
0326.mol,3
0327.mol,4
0328.mol,3
0329.mol,4
0330.mol,4
0331.mol,3
0332.mol,4
0333.mol,3
0334.mol,3
0335.mol,3
0336.mol,4
0337.mol,5
0338.mol,4
0339.mol,3
0340.mol,4
0341.mol,3
0342.mol,4
0343.mol,4
0344.mol,4
0345.mol,3
0346.mol,3
0347.mol,4
0348.mol,4
0349.mol,5
0350.mol,4
0351.mol,5
0352.mol,4
0353.mol,4
0354.mol,4
0355.mol,4
0356.mol,4
0357.mol,3
0358.mol,4
0359.mol,3
0360.mol,3
0361.mol,5
0362.mol,4
0363.mol,3
0364.mol,4
0365.mol,3
0366.mol,4
0367.mol,3
0368.mol,3
0369.mol,5
0370.mol,4
0371.mol,4
0372.mol,4
0373.mol,4
0374.mol,4
0375.mol,3
0376.mol,4
0377.mol,3
0378.mol,3
0379.mol,4
0380.mol,4
0381.mol,4
0382.mol,3
0383.mol,3
0384.mol,4
0385.mol,5
0386.mol,4
0387.mol,3
0388.mol,4
0389.mol,4
0390.mol,3
0391.mol,4
0392.mol,4
0393.mol,3
0394.mol,4
0395.mol,4
0396.mol,4
0397.mol,4
0398.mol,4
0399.mol,4
0400.mol,4
0401.mol,4
0402.mol,5
0403.mol,5
0404.mol,4
0405.mol,4
0406.mol,5
0407.mol,4
0408.mol,5
0409.mol,5
0410.mol,4
0411.mol,4
0412.mol,4
0413.mol,6
0414.mol,5
0415.mol,4
0416.mol,5
0417.mol,5
0418.mol,6
0419.mol,4
0420.mol,5
0421.mol,5
0422.mol,4
0423.mol,5
0424.mol,4
0425.mol,5
0426.mol,5
0427.mol,4
0428.mol,5
0429.mol,6
0430.mol,4
0431.mol,4
0432.mol,5
0433.mol,5
0434.mol,4
0435.mol,5
0436.mol,5
0437.mol,6
0438.mol,4
0439.mol,4
0440.mol,5
0441.mol,5
0442.mol,5
0443.mol,6
0444.mol,6
0445.mol,5
0446.mol,4
0447.mol,5
0448.mol,5
0449.mol,4
0450.mol,5
0451.mol,4
0452.mol,4
0453.mol,5
0454.mol,3
0455.mol,4
0456.mol,5
0457.mol,5
0458.mol,5
0459.mol,5
0460.mol,5
0461.mol,4
0462.mol,5
0463.mol,4
0464.mol,4
0465.mol,4
0466.mol,5
0467.mol,4
0468.mol,5
0469.mol,5
0470.mol,4
0471.mol,5
0472.mol,5
0473.mol,5
0474.mol,4
0475.mol,5
0476.mol,4
0477.mol,5
0478.mol,4
0479.mol,5
0480.mol,4
0481.mol,5
0482.mol,5
0483.mol,4
0484.mol,6
0485.mol,5
0486.mol,5
0487.mol,5
0488.mol,4
0489.mol,5
0490.mol,4
0491.mol,5
0492.mol,6
0493.mol,5
0494.mol,3
0495.mol,5
0496.mol,5
0497.mol,5
0498.mol,5
0499.mol,5
0500.mol,4
0501.mol,5
0502.mol,4
0503.mol,4
0504.mol,4
0505.mol,4
0506.mol,6
0507.mol,4
0508.mol,6
0509.mol,5
0510.mol,5
0511.mol,5
0512.mol,5
0513.mol,4
0514.mol,6
0515.mol,6
0516.mol,4
0517.mol,4
0518.mol,5
0519.mol,5
0520.mol,5
0521.mol,6
0522.mol,6
0523.mol,4
0524.mol,4
0525.mol,5
0526.mol,5
0527.mol,4
0528.mol,5
0529.mol,6
0530.mol,4
0531.mol,4
0532.mol,5
0533.mol,5
0534.mol,5
0535.mol,4
0536.mol,4
0537.mol,5
0538.mol,4
0539.mol,5
0540.mol,5
0541.mol,5
0542.mol,5
0543.mol,5
0544.mol,5
0545.mol,5
0546.mol,5
0547.mol,5
0548.mol,5
0549.mol,5
0550.mol,5
0551.mol,5
0552.mol,5
0553.mol,5
0554.mol,5
0555.mol,5
0556.mol,4
0557.mol,4
0558.mol,4
0559.mol,4
0560.mol,5
0561.mol,6
0562.mol,5
0563.mol,6
0564.mol,5
0565.mol,4
0566.mol,4
0567.mol,4
0568.mol,4
0569.mol,5
0570.mol,4
0571.mol,4
0572.mol,5
0573.mol,5
0574.mol,6
0575.mol,5
0576.mol,4
0577.mol,5
0578.mol,5
0579.mol,5
0580.mol,5
0581.mol,5
0582.mol,5
0583.mol,3
0584.mol,5
0585.mol,4
0586.mol,5
0587.mol,5
0588.mol,5
0589.mol,5
0590.mol,6
0591.mol,4
0592.mol,4
0593.mol,4
0594.mol,4
0595.mol,5
0596.mol,5
0597.mol,5
0598.mol,4
0599.mol,4
0600.mol,6
0601.mol,4
0602.mol,6
0603.mol,7
0604.mol,6
0605.mol,4
0606.mol,5
0607.mol,4
0608.mol,7
0609.mol,5
0610.mol,6
0611.mol,6
0612.mol,6
0613.mol,4
0614.mol,5
0615.mol,5
0616.mol,6
0617.mol,6
0618.mol,5
0619.mol,6
0620.mol,5
0621.mol,5
0622.mol,4
0623.mol,5
0624.mol,6
0625.mol,5
0626.mol,5
0627.mol,7
0628.mol,6
0629.mol,4
0630.mol,7
0631.mol,6
0632.mol,6
0633.mol,5
0634.mol,6
0635.mol,6
0636.mol,5
0637.mol,6
0638.mol,5
0639.mol,5
0640.mol,5
0641.mol,6
0642.mol,5
0643.mol,5
0644.mol,4
0645.mol,6
0646.mol,6
0647.mol,6
0648.mol,5
0649.mol,7
0650.mol,5
0651.mol,6
0652.mol,6
0653.mol,7
0654.mol,6
0655.mol,5
0656.mol,7
0657.mol,6
0658.mol,5
0659.mol,5
0660.mol,5
0661.mol,6
0662.mol,6
0663.mol,6
0664.mol,7
0665.mol,5
0666.mol,6
0667.mol,6
0668.mol,6
0669.mol,4
0670.mol,5
0671.mol,6
0672.mol,6
0673.mol,7
0674.mol,5
0675.mol,6
0676.mol,6
0677.mol,7
0678.mol,7
0679.mol,5
0680.mol,6
0681.mol,6
0682.mol,6
0683.mol,5
0684.mol,5
0685.mol,7
0686.mol,7
0687.mol,5
0688.mol,6
0689.mol,6
0690.mol,5
0691.mol,5
0692.mol,5
0693.mol,5
0694.mol,4
0695.mol,4
0696.mol,6
0697.mol,5
0698.mol,5
0699.mol,5
0700.mol,4
0701.mol,5
0702.mol,5
0703.mol,5
0704.mol,5
0705.mol,6
0706.mol,6
0707.mol,6
0708.mol,5
0709.mol,6
0710.mol,6
0711.mol,5
0712.mol,5
0713.mol,6
0714.mol,6
0715.mol,6
0716.mol,6
0717.mol,6
0718.mol,5
0719.mol,5
0720.mol,5
0721.mol,5
0722.mol,5
0723.mol,6
0724.mol,5
0725.mol,6
0726.mol,5
0727.mol,5
0728.mol,7
0729.mol,5
0730.mol,6
0731.mol,6
0732.mol,5
0733.mol,6
0734.mol,6
0735.mol,6
0736.mol,6
0737.mol,5
0738.mol,6
0739.mol,5
0740.mol,6
0741.mol,7
0742.mol,6
0743.mol,5
0744.mol,5
0745.mol,5
0746.mol,6
0747.mol,4
0748.mol,7
0749.mol,7
0750.mol,5
0751.mol,4
0752.mol,6
0753.mol,6
0754.mol,6
0755.mol,6
0756.mol,7
0757.mol,6
0758.mol,5
0759.mol,5
0760.mol,5
0761.mol,5
0762.mol,6
0763.mol,6
0764.mol,6
0765.mol,7
0766.mol,4
0767.mol,7
0768.mol,5
0769.mol,5
0770.mol,5
0771.mol,5
0772.mol,5
0773.mol,5
0774.mol,6
0775.mol,5
0776.mol,5
0777.mol,6
0778.mol,5
0779.mol,6
0780.mol,5
0781.mol,6
0782.mol,6
0783.mol,6
0784.mol,5
0785.mol,6
0786.mol,4
0787.mol,6
0788.mol,5
0789.mol,6
0790.mol,4
0791.mol,5
0792.mol,6
0793.mol,4
0794.mol,6
0795.mol,5
0796.mol,6
0797.mol,5
0798.mol,5
0799.mol,6
0800.mol,7
0801.mol,7
0802.mol,7
0803.mol,7
0804.mol,6
0805.mol,6
0806.mol,6
0807.mol,8
0808.mol,8
0809.mol,5
0810.mol,7
0811.mol,6
0812.mol,8
0813.mol,7
0814.mol,7
0815.mol,6
0816.mol,7
0817.mol,7
0818.mol,6
0819.mol,6
0820.mol,9
0821.mol,6
0822.mol,6
0823.mol,5
0824.mol,6
0825.mol,6
0826.mol,5
0827.mol,6
0828.mol,7
0829.mol,5
0830.mol,5
0831.mol,5
0832.mol,7
0833.mol,8
0834.mol,6
0835.mol,6
0836.mol,7
0837.mol,5
0838.mol,7
0839.mol,6
0840.mol,6
0841.mol,5
0842.mol,6
0843.mol,8
0844.mol,7
0845.mol,6
0846.mol,6
0847.mol,7
0848.mol,5
0849.mol,6
0850.mol,7
0851.mol,7
0852.mol,6
0853.mol,6
0854.mol,5
0855.mol,5
0856.mol,6
0857.mol,7
0858.mol,6
0859.mol,7
0860.mol,6
0861.mol,7
0862.mol,5
0863.mol,5
0864.mol,5
0865.mol,6
0866.mol,5
0867.mol,7
0868.mol,6
0869.mol,5
0870.mol,5
0871.mol,8
0872.mol,5
0873.mol,5
0874.mol,7
0875.mol,6
0876.mol,7
0877.mol,6
0878.mol,4
0879.mol,6
0880.mol,5
0881.mol,6
0882.mol,7
0883.mol,7
0884.mol,6
0885.mol,5
0886.mol,6
0887.mol,5
0888.mol,6
0889.mol,4
0890.mol,7
0891.mol,7
0892.mol,5
0893.mol,6
0894.mol,7
0895.mol,6
0896.mol,6
0897.mol,7
0898.mol,7
0899.mol,5
0900.mol,7
0901.mol,5
0902.mol,6
0903.mol,6
0904.mol,6
0905.mol,6
0906.mol,5
0907.mol,7
0908.mol,7
0909.mol,6
0910.mol,5
0911.mol,6
0912.mol,7
0913.mol,6
0914.mol,7
0915.mol,5
0916.mol,7
0917.mol,7
0918.mol,7
0919.mol,5
0920.mol,7
0921.mol,5
0922.mol,6
0923.mol,8
0924.mol,5
0925.mol,7
0926.mol,7
0927.mol,7
0928.mol,5
0929.mol,7
0930.mol,6
0931.mol,5
0932.mol,6
0933.mol,6
0934.mol,6
0935.mol,6
0936.mol,6
0937.mol,7
0938.mol,5
0939.mol,7
0940.mol,6
0941.mol,6
0942.mol,6
0943.mol,7
0944.mol,6
0945.mol,6
0946.mol,5
0947.mol,7
0948.mol,6
0949.mol,6
0950.mol,6
0951.mol,6
0952.mol,8
0953.mol,5
0954.mol,5
0955.mol,6
0956.mol,6
0957.mol,7
0958.mol,7
0959.mol,4
0960.mol,8
0961.mol,7
0962.mol,4
0963.mol,8
0964.mol,5
0965.mol,6
0966.mol,7
0967.mol,5
0968.mol,6
0969.mol,8
0970.mol,8
0971.mol,5
0972.mol,6
0973.mol,6
0974.mol,6
0975.mol,7
0976.mol,7
0977.mol,6
0978.mol,7
0979.mol,6
0980.mol,6
0981.mol,6
0982.mol,6
0983.mol,7
0984.mol,6
0985.mol,7
0986.mol,7
0987.mol,7
0988.mol,6
0989.mol,5
0990.mol,7
0991.mol,6
0992.mol,5
0993.mol,7
0994.mol,7
0995.mol,7
0996.mol,5
0997.mol,7
0998.mol,6
0999.mol,7
1000.mol,6
1001.mol,7
1002.mol,8
1003.mol,7
1004.mol,8
1005.mol,7
1006.mol,5
1007.mol,8
1008.mol,6
1009.mol,8
1010.mol,7
1011.mol,7
1012.mol,6
1013.mol,8
1014.mol,5
1015.mol,8
1016.mol,6
1017.mol,7
1018.mol,7
1019.mol,7
1020.mol,8
1021.mol,9
1022.mol,8
1023.mol,6
1024.mol,6
1025.mol,9
1026.mol,6
1027.mol,7
1028.mol,9
1029.mol,8
1030.mol,6
1031.mol,6
1032.mol,6
1033.mol,8
1034.mol,6
1035.mol,6
1036.mol,7
1037.mol,7
1038.mol,8
1039.mol,7
1040.mol,7
1041.mol,6
1042.mol,6
1043.mol,6
1044.mol,7
1045.mol,7
1046.mol,6
1047.mol,7
1048.mol,8
1049.mol,8
1050.mol,7
1051.mol,6
1052.mol,8
1053.mol,8
1054.mol,6
1055.mol,8
1056.mol,8
1057.mol,7
1058.mol,6
1059.mol,7
1060.mol,7
1061.mol,7
1062.mol,7
1063.mol,9
1064.mol,7
1065.mol,7
1066.mol,6
1067.mol,7
1068.mol,7
1069.mol,8
1070.mol,6
1071.mol,7
1072.mol,7
1073.mol,6
1074.mol,7
1075.mol,7
1076.mol,8
1077.mol,8
1078.mol,7
1079.mol,5
1080.mol,8
1081.mol,7
1082.mol,7
1083.mol,6
1084.mol,6
1085.mol,5
1086.mol,8
1087.mol,6
1088.mol,6
1089.mol,8
1090.mol,7
1091.mol,7
1092.mol,8
1093.mol,6
1094.mol,6
1095.mol,5
1096.mol,6
1097.mol,7
1098.mol,6
1099.mol,8
1100.mol,8
1101.mol,9
1102.mol,7
1103.mol,8
1104.mol,6
1105.mol,7
1106.mol,7
1107.mol,8
1108.mol,8
1109.mol,6
1110.mol,7
1111.mol,6
1112.mol,9
1113.mol,7
1114.mol,6
1115.mol,8
1116.mol,8
1117.mol,8
1118.mol,6
1119.mol,7
1120.mol,8
1121.mol,6
1122.mol,7
1123.mol,7
1124.mol,7
1125.mol,6
1126.mol,7
1127.mol,8
1128.mol,9
1129.mol,8
1130.mol,5
1131.mol,7
1132.mol,7
1133.mol,6
1134.mol,7
1135.mol,7
1136.mol,6
1137.mol,9
1138.mol,6
1139.mol,6
1140.mol,9
1141.mol,6
1142.mol,7
1143.mol,7
1144.mol,6
1145.mol,7
1146.mol,7
1147.mol,7
1148.mol,5
1149.mol,7
1150.mol,6
1151.mol,8
1152.mol,8
1153.mol,8
1154.mol,7
1155.mol,6
1156.mol,6
1157.mol,6
1158.mol,7
1159.mol,7
1160.mol,6
1161.mol,7
1162.mol,7
1163.mol,8
1164.mol,7
1165.mol,5
1166.mol,9
1167.mol,6
1168.mol,7
1169.mol,6
1170.mol,7
1171.mol,8
1172.mol,7
1173.mol,7
1174.mol,8
1175.mol,7
1176.mol,5
1177.mol,9
1178.mol,7
1179.mol,6
1180.mol,7
1181.mol,6
1182.mol,6
1183.mol,6
1184.mol,6
1185.mol,7
1186.mol,7
1187.mol,7
1188.mol,8
1189.mol,6
1190.mol,7
1191.mol,7
1192.mol,6
1193.mol,8
1194.mol,6
1195.mol,6
1196.mol,6
1197.mol,6
1198.mol,7
1199.mol,8
1200.mol,7
1201.mol,6
